PassengerId,Survived,FareFilled,SexEncoded,FareLog,FarePerPerson,HasCabin,AgePclass,NameLength,WomenChildPriority,CabinMissing,Pclass_1,Pclass_3,Sex_female,Sex_male,Title_Miss,Title_Mr,Title_Mrs,CabinDeck_U,SexPclass_female_P1,SexPclass_female_P2,SexPclass_male_P3
434,0,-0.5049620073345151,0.0,2.094945728215801,7.125,0.0,51.0,26.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
435,0,0.4771073601910807,0.0,4.041295341132285,27.95,1.0,50.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
436,1,1.7677408088510642,1.0,4.795790545596741,30.0,1.0,14.0,25.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
437,0,0.04370821849987721,1.0,3.5660053559634015,6.875,0.0,63.0,36.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
438,1,-0.2708962687904854,1.0,2.9831534913471307,3.125,0.0,48.0,37.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
439,0,4.647001076532463,0.0,5.575949103146316,43.833333333333336,1.0,64.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
440,0,-0.43700743807979686,0.0,2.4423470353692043,10.5,0.0,62.0,38.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
441,1,-0.11988611489111134,1.0,3.305053521109253,8.75,0.0,90.0,43.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
442,0,-0.45714212526638004,0.0,2.3513752571634776,9.5,0.0,60.0,15.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
443,0,-0.4918744606632361,0.0,2.1719067693519296,3.8875,0.0,75.0,25.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
444,1,-0.3866707201133388,1.0,2.6390573296152584,13.0,0.0,56.0,25.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
445,1,-0.48507900373776425,0.0,2.2096470973347766,8.1125,0.0,78.0,33.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
446,1,0.9997696105865636,0.0,4.417131919904876,27.2861,1.0,4.0,25.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,1,-0.255795253400548,1.0,3.0204248861443626,9.75,0.0,26.0,33.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
448,1,-0.11384570873513637,0.0,3.3160025355989236,26.55,0.0,34.0,27.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
449,1,-0.26066180729354516,1.0,3.0085645861193133,4.814575,0.0,15.0,30.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
450,1,-0.034313694348132716,0.0,3.449987545831587,30.5,1.0,52.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,0,-0.08968408411123653,0.0,3.3586377672433594,6.9375,0.0,72.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
452,0,-0.2463983948905696,0.0,3.0429354648621407,9.98335,0.0,78.0,31.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
453,0,-0.08968408411123653,0.0,3.3586377672433594,27.75,1.0,30.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
454,1,1.145663540471827,0.0,4.500966778400217,44.5521,1.0,49.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
455,0,-0.4863374216869257,0.0,2.2027647577118348,8.05,0.0,78.0,19.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
456,1,-0.4894421904510968,0.0,2.1855792552411137,7.8958,0.0,87.0,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
457,0,-0.11384570873513637,0.0,3.3160025355989236,26.55,1.0,65.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
458,1,0.395813560675251,1.0,3.967694202798607,25.93125,1.0,40.0,33.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
459,1,-0.43700743807979686,1.0,2.4423470353692043,10.5,0.0,100.0,19.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
460,0,-0.49237782784290063,0.0,2.169053700369523,7.75,0.0,78.0,21.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
461,1,-0.11384570873513637,0.0,3.3160025355989236,26.55,1.0,48.0,19.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
462,0,-0.4863374216869257,0.0,2.2027647577118348,8.05,0.0,102.0,19.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
463,0,0.12676380314453292,0.0,3.676300671907076,38.5,1.0,47.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
464,0,-0.3866707201133388,0.0,2.6390573296152584,13.0,0.0,96.0,28.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
465,0,-0.4863374216869257,0.0,2.2027647577118348,8.05,0.0,78.0,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
466,0,-0.5064721088735089,0.0,2.085672091430472,7.05,0.0,114.0,31.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
467,0,-0.6484216535389205,0.0,0.0,0.0,0.0,62.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
468,0,-0.11384570873513637,0.0,3.3160025355989236,26.55,0.0,56.0,26.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
469,0,-0.4928811950225652,0.0,2.1661924680884908,7.725,0.0,78.0,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
470,1,-0.26066180729354516,1.0,3.0085645861193133,4.814575,0.0,2.25,29.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
471,0,-0.5024451714361923,0.0,2.1102132003465894,7.25,0.0,78.0,17.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
472,0,-0.47400492578514347,0.0,2.2682524139135403,8.6625,0.0,114.0,15.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
473,1,-0.08968408411123653,1.0,3.3586377672433594,6.9375,0.0,66.0,39.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
474,1,-0.3707300882677209,1.0,2.694066212646058,13.7917,1.0,46.0,44.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
475,0,-0.45034666834090825,1.0,2.3830123421066602,9.8375,0.0,66.0,27.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
476,0,0.39858208016340624,0.0,3.970291913552122,52.0,1.0,40.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
477,0,-0.22559322262067316,0.0,3.091042453358316,10.5,0.0,68.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
478,0,-0.5065566745596926,0.0,2.0851502161468174,3.5229,0.0,87.0,25.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
479,0,-0.4969926981460655,0.0,2.142510233146819,7.5208,0.0,66.0,25.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
480,1,-0.4010166847337793,1.0,2.586823743668066,6.14375,0.0,6.0,24.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
481,0,0.2958951755118318,0.0,3.8691155044168695,5.8625,0.0,27.0,30.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
482,0,-0.6484216535389205,0.0,0.0,0.0,0.0,62.0,32.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
483,0,-0.4863374216869257,0.0,2.2027647577118348,8.05,0.0,150.0,24.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
484,1,-0.455380340137554,1.0,2.3596740599781727,9.5875,0.0,189.0,22.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
485,1,1.1854295476653287,0.0,4.5226490762785785,45.5396,1.0,25.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
486,0,-0.13565761536436197,1.0,3.275887339030031,5.0933399999999995,0.0,54.0,22.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
487,1,1.163700193253568,1.0,4.51085950651685,45.0,1.0,35.0,47.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
488,0,-0.05042144409739929,0.0,3.4242626545931514,29.7,1.0,58.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
489,0,-0.4863374216869257,0.0,2.2027647577118348,8.05,0.0,90.0,29.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
490,1,-0.32828012727224753,0.0,2.827313621929028,5.3,0.0,27.0,37.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
491,0,-0.2463983948905696,0.0,3.0429354648621407,9.98335,0.0,78.0,36.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
492,0,-0.5024451714361923,0.0,2.1102132003465894,7.25,0.0,63.0,19.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
493,0,-0.034313694348132716,0.0,3.449987545831587,30.5,1.0,55.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
494,0,0.3483299278831318,0.0,3.922056501139853,49.5042,0.0,71.0,23.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
495,0,-0.4863374216869257,0.0,2.2027647577118348,8.05,0.0,63.0,26.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
496,0,-0.3573083057891445,0.0,2.738146075922933,14.4583,0.0,78.0,21.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
497,1,0.9274538680872313,1.0,4.37281811610993,39.13335,1.0,54.0,30.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
498,0,-0.3443878770215141,0.0,2.7788192719904172,15.1,0.0,78.0,31.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
499,0,2.4029901895877646,1.0,5.027492411162679,37.8875,1.0,25.0,47.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
500,0,-0.49145565916975514,0.0,2.174274334826008,7.7958,0.0,72.0,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
501,0,-0.47400492578514347,0.0,2.2682524139135403,8.6625,0.0,51.0,16.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
502,0,-0.49237782784290063,1.0,2.169053700369523,7.75,0.0,63.0,19.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
503,0,-0.4948100980550399,1.0,2.155151800914312,7.6292,0.0,54.0,30.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
504,0,-0.455380340137554,1.0,2.3596740599781727,9.5875,0.0,111.0,30.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
505,1,1.093228788100527,1.0,4.471638793363569,86.5,1.0,16.0,21.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
506,0,1.5442457810799908,0.0,4.699570861409576,54.45,1.0,18.0,42.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
507,1,-0.12491978668775715,1.0,3.295836866004329,8.666666666666666,0.0,66.0,45.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
508,1,-0.11384570873513637,0.0,3.3160025355989236,26.55,0.0,40.0,45.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
509,0,-0.1948878246611338,0.0,3.1580636854714434,22.525,0.0,84.0,24.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
510,1,0.48910360681684706,0.0,4.05171190165724,56.4958,0.0,78.0,14.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
511,1,-0.49237782784290063,0.0,2.169053700369523,7.75,0.0,87.0,24.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
512,0,-0.4863374216869257,0.0,2.2027647577118348,8.05,0.0,78.0,17.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
513,1,-0.11913106412161445,0.0,3.3064287218760624,26.2875,1.0,36.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
514,1,0.5475787653441219,1.0,4.100989104940769,29.7,0.0,54.0,46.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
515,0,-0.4974960653257301,0.0,2.139571923732859,7.4958,0.0,72.0,17.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
516,0,0.036576512298389464,0.0,3.5559421706858756,34.0208,1.0,47.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
517,1,-0.43700743807979686,1.0,2.4423470353692043,10.5,1.0,68.0,28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
518,0,-0.1621689579829361,0.0,3.224857896545748,24.15,0.0,78.0,17.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
519,1,-0.12491978668775715,1.0,3.295836866004329,13.0,0.0,72.0,52.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
520,0,-0.4894421904510968,0.0,2.1855792552411137,7.8958,0.0,96.0,19.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
521,1,1.2341715984066093,1.0,4.548599834499697,93.5,1.0,30.0,21.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
522,0,-0.4894421904510968,0.0,2.1855792552411137,7.8958,0.0,66.0,15.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
523,0,-0.5029485386158568,0.0,2.1071782966514356,7.225,0.0,78.0,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
524,1,0.5189714017894245,1.0,4.077184839375167,28.9896,1.0,44.0,47.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
525,0,-0.5028639729296732,0.0,2.1076888046179385,7.2292,0.0,78.0,17.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
526,0,-0.49237782784290063,0.0,2.169053700369523,7.75,0.0,121.5,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
527,1,-0.43700743807979686,1.0,2.4423470353692043,10.5,0.0,100.0,20.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
528,0,3.817033162951754,0.0,5.406181146423973,221.7792,1.0,40.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
529,0,-0.4888542575852486,0.0,2.188856327665703,7.925,0.0,117.0,25.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
530,0,-0.41687275089321363,0.0,2.5257286443082556,2.875,0.0,46.0,27.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
531,1,-0.12491978668775715,1.0,3.295836866004329,8.666666666666666,0.0,4.0,24.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
532,0,-0.5028639729296732,0.0,2.1076888046179385,7.2292,0.0,78.0,17.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
533,0,-0.5028639729296732,0.0,2.1076888046179385,2.409733333333333,0.0,51.0,20.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
534,1,-0.19824427701513722,1.0,3.1509523813392697,7.452766666666666,0.0,93.0,38.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
535,0,-0.47400492578514347,1.0,2.2682524139135403,8.6625,0.0,90.0,19.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
536,1,-0.11988611489111134,1.0,3.305053521109253,8.75,0.0,14.0,22.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
537,0,-0.11384570873513637,0.0,3.3160025355989236,26.55,1.0,45.0,33.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,1,1.4944124302931971,1.0,4.676792929661059,106.425,0.0,30.0,19.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
539,0,-0.35646868933346404,0.0,2.740840023925201,14.5,0.0,78.0,24.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
540,1,0.3482453621969482,1.0,3.9219733362813143,16.5,1.0,22.0,34.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
541,1,0.7811411367084872,1.0,4.276666119016055,23.666666666666668,1.0,36.0,23.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
542,0,-0.01870931177853076,1.0,3.4742929367327062,4.4678571428571425,0.0,27.0,36.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
543,0,-0.01870931177853076,1.0,3.4742929367327062,4.4678571428571425,0.0,33.0,33.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
544,1,-0.12491978668775715,0.0,3.295836866004329,13.0,0.0,64.0,17.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
545,0,1.4944124302931971,0.0,4.676792929661059,53.2125,1.0,50.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
546,0,-0.12491978668775715,0.0,3.295836866004329,26.0,0.0,64.0,28.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
547,1,-0.12491978668775715,1.0,3.295836866004329,13.0,0.0,38.0,33.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
548,1,-0.3693045524149108,0.0,2.6988412620169004,13.8625,0.0,62.0,26.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
549,0,-0.2351571990343002,0.0,3.0692150503137943,6.841666666666666,0.0,99.0,25.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
550,1,0.09152810056801232,0.0,3.6309854756950335,12.25,0.0,16.0,30.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
551,1,1.5841789061771412,0.0,4.717456363787216,36.9611,1.0,17.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
552,0,-0.12491978668775715,0.0,3.295836866004329,26.0,0.0,54.0,27.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
553,0,-0.49078316061772326,0.0,2.17806441028492,7.8292,0.0,78.0,20.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
554,1,-0.5029485386158568,0.0,2.1071782966514356,7.225,0.0,66.0,33.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
555,1,-0.4918744606632361,1.0,2.1719067693519296,7.775,0.0,66.0,18.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
556,0,-0.11384570873513637,0.0,3.3160025355989236,26.55,0.0,62.0,18.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
557,1,0.1489119590497745,1.0,3.703768066607687,19.8,1.0,48.0,65.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
558,0,3.9327230485884233,0.0,5.4316456135398825,227.525,0.0,40.0,19.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
559,1,0.955306180872432,1.0,4.390118804571218,26.55,1.0,39.0,38.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
560,1,-0.29807809649237277,1.0,2.91235066461494,8.7,0.0,108.0,44.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
561,0,-0.49237782784290063,0.0,2.169053700369523,7.75,0.0,78.0,24.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
562,0,-0.4894421904510968,0.0,2.1855792552411137,7.8958,0.0,120.0,17.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
563,0,-0.3766033765200472,0.0,2.6741486494265287,13.5,0.0,56.0,26.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
564,0,-0.4863374216869257,0.0,2.2027647577118348,8.05,0.0,78.0,17.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
565,0,-0.4863374216869257,1.0,2.2027647577118348,8.05,0.0,54.0,30.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
566,0,-0.1621689579829361,0.0,3.224857896545748,8.049999999999999,0.0,72.0,20.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
567,0,-0.4894421904510968,0.0,2.1855792552411137,7.8958,0.0,57.0,20.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
568,0,-0.22408312108167944,1.0,3.0944457464900235,4.215,0.0,87.0,43.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
569,0,-0.5028639729296732,0.0,2.1076888046179385,7.2292,0.0,78.0,19.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
570,1,-0.4902797934380587,0.0,2.180891922715322,7.8542,0.0,96.0,17.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
571,1,-0.43700743807979686,0.0,2.4423470353692043,10.5,0.0,124.0,18.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
572,1,0.38809593507663365,1.0,3.960416900617205,17.15973333333333,1.0,53.0,45.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
573,1,-0.11711759540295616,0.0,3.3100867049215847,26.3875,1.0,36.0,32.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
574,1,-0.49237782784290063,1.0,2.169053700369523,7.75,0.0,54.0,17.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
575,0,-0.4863374216869257,0.0,2.2027647577118348,8.05,0.0,48.0,28.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
576,0,-0.35646868933346404,0.0,2.740840023925201,14.5,0.0,57.0,20.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
577,1,-0.3866707201133388,1.0,2.6390573296152584,13.0,0.0,68.0,20.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
578,1,0.4771073601910807,1.0,4.041295341132285,27.95,1.0,39.0,41.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
